run_id,sweep_value,seed,duration_ms,Proposal Pass Rate,Quorum Reach Rate,Avg Time to Decision,Proposal Abandonment Rate,Proposal Rejection Rate,Governance Overhead,Average Turnout,Avg Margin of Victory,Proposal Rate,Total Proposals
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-011,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,515,19473,0.9777777777777777,0.9782608695652174,873.8666666666667,0,0.022222222222222223,82.02222222222223,0.24247312902809665,0.4367285015786083,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-011,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,615,19995,1,1,974.7435897435897,0,0,76.05128205128206,0.23747703601200543,0.5005686291631163,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-011,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,715,20304,0.9642857142857143,1,866.2142857142857,0,0.03571428571428571,75.10714285714286,0.2188973979446052,0.5418526190195093,2.9000000000000004,58
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-011,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,815,19783,0.9615384615384616,1,923.4230769230769,0,0.038461538461538464,82.53846153846153,0.26987806361659233,0.5540957142405052,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-011,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,915,19139,0.9393939393939394,1,824.0909090909091,0,0.06060606060606061,79.60606060606061,0.23289127609637278,0.45336492004663226,1.7000000000000002,34
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-011,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1015,19537,0.9736842105263158,1,825.8421052631579,0,0.02631578947368421,76.15789473684211,0.23911874510311773,0.5727672121005841,1.9,38
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-011,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1115,17966,1,1,1095.842105263158,0,0,77.55263157894737,0.24084824259756474,0.5531868191784968,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-011,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1215,22658,1,1,933.4444444444445,0,0,75.95555555555555,0.2145067731401321,0.5312668071715094,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-011,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1315,18814,1,0.9795918367346939,946.1276595744681,0,0,71.38297872340425,0.22834191115773414,0.6274205626664033,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-012,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,516,15970,0.967741935483871,1,943.7741935483871,0,0.03225806451612903,86.45161290322581,0.24216446074654346,0.47926549135947455,1.6500000000000001,33
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-012,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,616,18642,0.9464285714285714,1,877.3392857142857,0,0.05357142857142857,76.85714285714286,0.2333815665294379,0.4277915239764565,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-012,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,716,18961,1,1,761.5,0,0,73.85,0.24836521127740127,0.4768194589615507,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-012,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,816,19358,0.9767441860465116,0.9787234042553191,962.6279069767442,0,0.023255813953488372,82.83720930232558,0.25128016758787536,0.44196122070493965,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-012,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,916,19565,0.9583333333333334,1,947.9791666666666,0,0.041666666666666664,70.625,0.2279827651820607,0.5199310891621814,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-012,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1016,17323,1,1,819.4117647058823,0,0,77.02941176470588,0.21526640959370283,0.6441379448543115,1.7500000000000002,35
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-012,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1116,17256,1,1,1089.6511627906978,0,0,76.67441860465117,0.23679608719352532,0.5357679760881978,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-012,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1216,18159,1,1,789.2391304347826,0,0,77.1086956521739,0.23150760986353613,0.6538408865865682,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-012,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1316,17346,1,0.9791666666666666,885.4130434782609,0,0,68.06521739130434,0.23505950249323615,0.6456496608117765,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-013,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,517,18235,0.9069767441860465,1,1031.7906976744187,0,0.09302325581395349,80.4186046511628,0.2516505329445097,0.49715492223085656,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-013,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,617,19299,0.972972972972973,1,816.8918918918919,0,0.02702702702702703,84.67567567567568,0.22627539399477753,0.40190581932153335,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-013,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,717,22360,0.9761904761904762,1,835.0714285714286,0,0.023809523809523808,75.80952380952381,0.23353290698912302,0.5099228738854333,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-013,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,817,18185,0.9807692307692307,1,1006.5384615384615,0,0.019230769230769232,77.03846153846153,0.2694279623278721,0.541857073301287,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-013,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,917,18985,0.975609756097561,1,852.0975609756098,0,0.024390243902439025,76.41463414634147,0.22449600791752836,0.49193415762298276,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-013,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1017,20776,0.9666666666666667,1,875.0833333333334,0,0.03333333333333333,77.03333333333333,0.2228084203711457,0.49624408009148085,3.25,65
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-013,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1117,20293,1,1,965.4528301886793,0,0,75.86792452830188,0.26429493272746213,0.5595338350962838,2.85,57
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-013,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1217,19215,1,1,870.8775510204082,0,0,75.6734693877551,0.2222234043668168,0.5875574110281592,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-013,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1317,15893,0.9512195121951219,1,1034.5853658536585,0,0.04878048780487805,70.6829268292683,0.22919687544613665,0.6267467725001457,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-014,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,518,18896,1,1,837.2777777777778,0,0,89.30555555555556,0.2508468605490142,0.4690990401261293,1.9,38
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-014,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,618,19939,0.9736842105263158,1,1021.1315789473684,0,0.02631578947368421,80.15789473684211,0.22481437883235708,0.5619987312200073,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-014,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,718,19386,0.9347826086956522,1,878.9565217391304,0,0.06521739130434782,80.5,0.22094170295579432,0.4154326354362746,2.5,50
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-014,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,818,20109,0.9423076923076923,1,851.5769230769231,0,0.057692307692307696,82.09615384615384,0.2316896729397873,0.5333171754351503,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-014,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,918,21822,1,1,886.5294117647059,0,0,71.50980392156863,0.23467744345954825,0.5988327903036375,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-014,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1018,17408,1,1,774.0196078431372,0,0,73.86274509803921,0.23746142001487236,0.5507811366127547,2.7,54
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-014,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1118,19349,1,1,767.6904761904761,0,0,80.42857142857143,0.26212619979245066,0.5813274439818662,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-014,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1218,16039,0.9772727272727273,1,1055.0227272727273,0,0.022727272727272728,71.36363636363636,0.2238487610632842,0.5920174446963405,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-014,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1318,22310,1,0.9787234042553191,940.0232558139535,0,0,78,0.2232190659001237,0.7879296848460466,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-015,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,519,19949,0.9629629629629629,1,972.8333333333334,0,0.037037037037037035,79.48148148148148,0.282338524795835,0.537899284136674,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-015,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,619,18438,0.9512195121951219,1,874.6585365853658,0,0.04878048780487805,70.1219512195122,0.24148749758530477,0.47111642447389657,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-015,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,719,16871,1,1,1053.675,0,0,79,0.22210496720429262,0.453664279216252,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-015,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,819,20011,1,1,1001.34,0,0,77.92,0.24531908961716803,0.6305022657674084,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-015,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,919,21580,1,1,885.0961538461538,0,0,71.78846153846153,0.23868583196895912,0.5801382944277139,2.6,52
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-015,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1019,20410,0.9782608695652174,1,878.7173913043479,0,0.021739130434782608,77.23913043478261,0.23696937607631352,0.49488252603624105,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-015,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1119,17709,0.9761904761904762,1,805.5,0,0.023809523809523808,82.97619047619048,0.22408106143152423,0.6530412494786718,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-015,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1219,19499,0.9767441860465116,1,1020.4418604651163,0,0.023255813953488372,67.86046511627907,0.22065720264254965,0.6236373317737882,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-015,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1319,19535,1,1,879.5744680851063,0,0,74.7872340425532,0.2209180867259444,0.6841650680791823,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-016,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,520,20723,0.9818181818181818,1,940.4,0,0.01818181818181818,85.61818181818182,0.2806617256275711,0.4669072711441267,3,60
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-016,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,620,18137,0.975,1,832.225,0,0.025,74.925,0.23077608208046976,0.49804754304179893,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-016,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,720,18329,0.9782608695652174,1,678.8478260869565,0,0.021739130434782608,85.78260869565217,0.2065904903677854,0.536077059642402,2.4,48
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-016,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,820,18435,0.9459459459459459,1,867.027027027027,0,0.05405405405405406,81.27027027027027,0.22856094056855242,0.5587263191386473,1.9,38
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-016,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,920,18582,0.96,1,874.6,0,0.04,77.48,0.22381290786840238,0.5118972762854623,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-016,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1020,19881,0.975609756097561,1,959,0,0.024390243902439025,71.53658536585365,0.2267844769232429,0.630866871261067,2.15,43
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-016,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1120,16466,1,1,834.3076923076923,0,0,81.38461538461539,0.22890113904321646,0.5952980689027988,2.0500000000000003,41
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-016,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1220,25765,1,1,1045.482142857143,0,0,72.42857142857143,0.22822512769788705,0.5766529539711268,2.8000000000000003,56
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-016,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1320,22375,1,0.9818181818181818,968.188679245283,0,0,75.9245283018868,0.21376102056972626,0.484593250019166,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-017,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,521,19768,0.9142857142857143,1,769.7428571428571,0,0.08571428571428572,89.45714285714286,0.24164629056281933,0.39961425087485836,1.8499999999999999,37
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-017,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,621,18320,0.9795918367346939,1,971.1428571428571,0,0.02040816326530612,69.46938775510205,0.2287375320409429,0.4988064375323404,2.45,49
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-017,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,721,17755,1,1,935.5384615384615,0,0,76.41025641025641,0.22782843985350384,0.5018115992844334,2.1,42
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-017,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,821,20012,1,1,968.2727272727273,0,0,73.75,0.2898955153115461,0.564170299367076,2.1999999999999997,44
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=6-run-017,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=6,921,20057,0.9772727272727273,1,982.0681818181819,0,0.022727272727272728,76.93181818181819,0.23170557671973951,0.5453218540892979,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=12-run-017,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=12,1021,16504,0.9736842105263158,1,1010.7894736842105,0,0.02631578947368421,71.6842105263158,0.2317977819862357,0.5455994886494347,2,40
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=0-run-017,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=0,1121,18009,1,1,1087.4848484848485,0,0,75.15151515151516,0.24138495323805179,0.498450522003066,1.6500000000000001,33
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=6-run-017,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=6,1221,18086,1,1,882.5952380952381,0,0,76.4047619047619,0.22307993801663353,0.6315183813410988,2.25,45
Proposal Pipeline Effects-proposal_temp_check_fraction=0_5_proposal_fast_track_min_steps=12-run-017,proposal_temp_check_fraction=0.5_proposal_fast_track_min_steps=12,1321,19625,1,1,900.9245283018868,0,0,71.0754716981132,0.2371333616603633,0.6809850007519037,2.75,55
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=0-run-018,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=0,522,18288,0.9130434782608695,1,849.4347826086956,0,0.08695652173913043,85.58695652173913,0.2726337285520108,0.4102342712631268,2.3,46
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=6-run-018,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=6,622,20966,0.96,1,829.06,0,0.04,80.94,0.22697859090648365,0.42281342153178786,2.65,53
Proposal Pipeline Effects-proposal_temp_check_fraction=0_05_proposal_fast_track_min_steps=12-run-018,proposal_temp_check_fraction=0.05_proposal_fast_track_min_steps=12,722,19025,0.9565217391304348,1,904.5434782608696,0,0.043478260869565216,79,0.22587040527977442,0.5480924823465556,2.35,47
Proposal Pipeline Effects-proposal_temp_check_fraction=0_25_proposal_fast_track_min_steps=0-run-018,proposal_temp_check_fraction=0.25_proposal_fast_track_min_steps=0,822,23840,1,1,748.6862745098039,0,0,85.80392156862744,0.22672825700422536,0.5150691251775484,2.65,53
